keyword,sort_label,sort_name,rank,channel_name,channel_url,channel_id,country,followers,estimate_video_views,tags,latest_videos,judgment,badcase_type,note
"camping","estExposure","按预估曝光量排序","35","Morley Kert","https://cn--pb.noxinfluencer.com/youtube/channel/UCbtEd1MuY6gd2RpdWqkzXFw","UCbtEd1MuY6gd2RpdWqkzXFw","OTHERS","1010000","2999899","woodworking | diy | craft | hobby | 3dprinting | 3d printing | design | science & technology | upcycling | camping","I Built a Puzzle Door to Trick My Wife || Satisfying secret door…","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","36","Explain Guide ","https://cn--pb.noxinfluencer.com/youtube/channel/UC5UMv1NVFxeW3-Ga-Zf3QZA","UC5UMv1NVFxeW3-Ga-Zf3QZA","OTHERS","1230000","2971523","outdoors | bushcraft | camping | campping | useful | idea | survival | forest | viral | trending","Survival Skills SMART Idea and USEFUL Magic chaklet wow  #bushcraft #camping #outdoors #usefulpart21 || Survival Skills SMART Idea and USEFUL Spider chaklet hai #bushcraft #camping #outdoors #usefulpart20","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","37","Tricycle Diaries","https://cn--pb.noxinfluencer.com/youtube/channel/UCtjcjS-NLIrz2xu8cWhuaJg","UCtjcjS-NLIrz2xu8cWhuaJg","PH","148000","2725468","vanlife | tourism | tricyclediaries | life style | van | life | rv | lifestyle | tricyclehouse | hobby","Surviving the World's Most DANGEROUS Job | PUSOD ng Dagat || Tricycle Vanlife w/ DREW ARELLANO | Dream Collab Gone WRONG","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","38","Sanni Outdoors","https://cn--pb.noxinfluencer.com/youtube/channel/UCfk6M9BuW5omkQX99EZD8ow","UCfk6M9BuW5omkQX99EZD8ow","IN","2230000","2684641","travel | outdoors | bushcraft | survival | camping | outdoor | nature | hiking | adventure | hunting","Survival Skills: Single Mom Smart idea and Useful in Forest #bushcraft #camping #outdoors || Wow! SMART idea and USEFUL in Forest #bushcraft #camping #outdoors #survival","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","39","Atik Family","https://cn--pb.noxinfluencer.com/youtube/channel/UCZOcZonhmKbNGeSZGJpa5Aw","UCZOcZonhmKbNGeSZGJpa5Aw","TR","4430000","2551792","outdoors | kamp | travel | atikailesi | camping | çadır | kamp videoları | atik ailesi | camp | camping videos","Dondurucu Soğukta Kar Kampı Sabahı 🥶 || YOĞUN YAĞIŞTA ŞİŞME VİLLAMIZLA KONFORLU KAMP","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","40","SEFTV","https://cn--pb.noxinfluencer.com/youtube/channel/UCDp_AG19oYqkaRivTtFp_Mw","UCDp_AG19oYqkaRivTtFp_Mw","PH","1580000","2475606","philippines | travel | tourism | vlog | seftv | adventure | build build build | island | cebu | camping","I Visited The Philippines Remote Crocodile Village || Visiting the Philippines Crowded Island close to Malaysia","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","41","RAMPE","https://cn--pb.noxinfluencer.com/youtube/channel/UCW6MrWRZ4lozAFUMb8A9AqA","UCW6MrWRZ4lozAFUMb8A9AqA","OTHERS","1190000","2445500","fishing | fish | serpmeilebalıkavı | best_fishing | balıkavi | survival | alabalıkavı | balıkavı | balikavi | camping","I Built a Hobbit House Using a Water Tank || I built a floating house on the water and fished inside it #fishing","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","42","Xander Budnick","https://cn--pb.noxinfluencer.com/youtube/channel/UCDoJIpPvtEwFvfNXsZvCqKw","UCDoJIpPvtEwFvfNXsZvCqKw","CA","1880000","2435721","hobby | survival | camping | outdoors | travel | bushcraft | winter camping | solo camping | pets | asmr","21 Days with Amazon Tribe || 32 Days in the Himalayas","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","43","Sergio Outdoors","https://cn--pb.noxinfluencer.com/youtube/channel/UCSYZkG-T4B1ftF6tRObzB6A","UCSYZkG-T4B1ftF6tRObzB6A","UA","5870000","2417553","Tourism | Food | Travel | Outdoors | People & Blogs | solo bushcraft | Survival | папоротник | вот это да | сезон 2019","How to Fold a Poncho Tent Fast — By Yourself. #camping #outdoors #lifehack || I Made My Knife Safer for Extreme Situations. #camping #survival #skills","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","44","Jess and Pyke","https://cn--pb.noxinfluencer.com/youtube/channel/UC7RrmPzs3EDE-3pYHM2J9Bw","UC7RrmPzs3EDE-3pYHM2J9Bw","OTHERS","359000","2337490","outdoors | survival | bushcraft | entertainment | camping | life | travel | hobby | life hacks | tourism","✅Primitive Survival Skills  🌲🔥 #camping #experiment #bushcraft  #outdoors || This Sap Catches Fire Fast 🔥 #asmr #bushcraft #camping #survival #outdoors #skills","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","45","Leyla Outside","https://cn--pb.noxinfluencer.com/youtube/channel/UCJ1p14IRzN7HfIv7Mi9GwiQ","UCJ1p14IRzN7HfIv7Mi9GwiQ","DE","93800","2270543","travel | outdoors | camping | survival | bushcraft | asmr | tourism | treehouse | tinyhome | shelter","Smart Firestarter every camper needs 🏕️ 🔥 || Secret Survival Shelter EXPOSED by Angry Elephant 😳 #survival #bushcraft","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","46","SimpleGhar Telugu","https://cn--pb.noxinfluencer.com/youtube/channel/UC85MIJMcZNnhxx84BZMlJgg","UC85MIJMcZNnhxx84BZMlJgg","IN","5980000","2246870","creatingforindia | telugu | home | india | amazon | gadgets | amazonfinds | viral | consumer electronic | technology","Don’t Ride in Summer Without These 😱 || 5-Star AC is a Waste of Money? — Do This Calculation First ⭐⭐⭐","clear_badcase","纯高热度频道被排序顶上来","频道主题偏其他泛内容，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","47","RK Wilds","https://cn--pb.noxinfluencer.com/youtube/channel/UCEFJlqloBHwvgusVdr1dUQQ","UCEFJlqloBHwvgusVdr1dUQQ","OTHERS","1270000","2231910","outdoors | camping | bushcraft | travel | useful | tourism | hobby | survival | lifehacks | life","Survival Skills SMART Idea and USEFUL  fishing machli#bushcraft #camping #outdoors #usefulpart63 || Survival Skills SMART Idea and USEFUL  orange tofi  #bushcraft #camping #outdoors #usefulpart62","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","48","Nicole Torres","https://cn--pb.noxinfluencer.com/youtube/channel/UCDQLygSTvSVdf3SPoItxA7g","UCDQLygSTvSVdf3SPoItxA7g","PH","176000","2078363","travel | vlog | lifestyle | daily vlog | makeup | tutorial | fashion | beauty | vacation | holiday","Feeling radiant and confident thanks to my Dove Serum Bar + Deo Serum routine ✨ || Feeling fresh and confident thanks to my Dove Bar + Deo Serum routine ✨","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","49","Then Skills","https://cn--pb.noxinfluencer.com/youtube/channel/UCgGFJTAHmj-xWYP5BUnIaQA","UCgGFJTAHmj-xWYP5BUnIaQA","OTHERS","88000","2076010","","Survival Skills: Mom Shows How to Make 100% Good Soap and Water #camping  #Survival#Skills #Outdoors || Survival Skills: Mom Shows How to Make 100% Good Soap and Water #camping  #Survival#Skills #Outdoors","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","50","Bushcraft improvisation","https://cn--pb.noxinfluencer.com/youtube/channel/UCI9zpG0EGiiMLmaHtQxeyYw","UCI9zpG0EGiiMLmaHtQxeyYw","UA","2460000","2040399","bushcraft | hobby | outdoors | bushcraft shelter | lifestyle | bushcraftimprovisation | life style | survival shelter | food | camping","Just Me, My Dog, and Knee-Deep Snow | Winter Camping || Man and Dog Stay Overnight in a Forest Cabin — Then a Snowstorm Begins","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","51","Stupid Family","https://cn--pb.noxinfluencer.com/youtube/channel/UCscBEfrxcVADmQaeL1O_6tw","UCscBEfrxcVADmQaeL1O_6tw","IN","1590000","1965759","food | funny | survival | bushcraft | entertainment | camping | outdoors | spiderman | comedy video | cartoon video","Sweet corn 🌽 Painting 🖼 Hand ✋😍  #trending #school #funny #shortsfeed #comment || Cat 🐈 Painting 🖼 Hand ✋😍  #trending #school #funny #shortsfeed #comment","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","52","BEST FIGHTS","https://cn--pb.noxinfluencer.com/youtube/channel/UCPgPPRx4NX-PdpP86DFKcBg","UCPgPPRx4NX-PdpP86DFKcBg","BR","104000","1960927","Gaming | People & Blogs | Action game | el gato | Role-playing game | cerol | bak | Strategy game | loud | nobru","Islam Makhachev x Khamzat Chimaev #khamzatchimaev #mma #ufc #islammakhachev #chimaev || Jake Paul x Anthony Joshua #jakepaul #anthonyjoshua #boxing #boxingtraining","clear_badcase","泛娱乐/泛生活大号误入","频道主题偏泛游戏/娱乐，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","53","Camp Kyle","https://cn--pb.noxinfluencer.com/youtube/channel/UCArvdrjKpBj-758SJ3fAG7Q","UCArvdrjKpBj-758SJ3fAG7Q","US","226000","1807290","campkyle | fishing | mrtechnicaldifficult | camp kyle | family | hobby | life style | pets | vlog | camping","I would pay to see the reaction on TSA’s face when they open that!! || My neighbor had to babysit his kids all day then mow his lawn… I GOT YOU","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","54","Sang vlog","https://cn--pb.noxinfluencer.com/youtube/channel/UCPsM4HZOSOfbCxYD4Fgy-1A","UCPsM4HZOSOfbCxYD4Fgy-1A","VN","5050000","1786599","hobby | pets | fishing | food | sang vlog | vlog | sang vlog sinh tồn | sang vlog mới nhất | sang | camping","Sự Thật Bại LỘ ??? Hôm Nay Sang Nói Ra Sự Thật Về Số Tiền Gửi Cho Cả Team Sau 7 Năm Bí Mật  || Rừng CAM Nơi Chứa RẤT Nhiều Bí Ẩn | Tụi Nó Đã Biến Mất Chỉ Sau 1 Đêm? Chúng Tôi Đã Đi Tìm Suốt 100H","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","55","Sok Kimleng","https://cn--pb.noxinfluencer.com/youtube/channel/UCqqL3Fi5gujp9DzyMhNK3JQ","UCqqL3Fi5gujp9DzyMhNK3JQ","KH","4970000","1786104","pets | fishing | hobby | birds | parrot | fish | nail art | life style | trap | lifestyle","Bushcraft Skills: Clever and Useful ideas in forest #bushcraft #camping #useful #clever #survival  || Outdoors Skills: Clever and Useful in forest #outdoors #survival #camping #useful #bushcraft #shorts","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","56","Merrell","https://cn--pb.noxinfluencer.com/youtube/channel/UC4qZJvaF8JKHFJzC_6lXWbg","UC4qZJvaF8JKHFJzC_6lXWbg","US","17000","1746898","outdoors | travel | adventure | hiking | nature | merrell | merrell shoes | merrell footwear | project | camping","It Starts Outside: Touch Grass || It Starts Outside: Trail Run","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","57","Tim & Katie","https://cn--pb.noxinfluencer.com/youtube/channel/UCJkJaTuW1Oo7Tr5IsthyJ0A","UCJkJaTuW1Oo7Tr5IsthyJ0A","CA","97100","1729812","van | rv | vehicle | travel | life style | van build | sprinter | diy | life | camping","Custom Tacoma Switch Mount #3dscan #3dprint #fypage  #Creality #crealityK2 #3dscanner || Trim Router vs. Marble… 4mm PVC shower wall panel. #vanlife #diy #dewalt","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","58","Adventure of The Viper","https://cn--pb.noxinfluencer.com/youtube/channel/UCiZLhyFBJPwvdcvZn0pdMtA","UCiZLhyFBJPwvdcvZn0pdMtA","US","448000","1721625","camping | outdoors | survival | rain | bushcraft | asmr | travel | heavyrain | hiking | dog","Hot Tent Camping in Heavy Rain All Day! - Caught in Rainstorm With My Dogs! || Hot Tent Rain Camping in Heavy Rain All Day! - Caught in Rainstorm With My Dogs!","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","59","Rk grove","https://cn--pb.noxinfluencer.com/youtube/channel/UC8cUBUMqbICczH_9EgZ9bmQ","UC8cUBUMqbICczH_9EgZ9bmQ","IN","634000","1703992","","Survival Skills SMART Idea and USEFUL  spider candy#bushcraft #camping #outdoors #usefulpart60 || Survival Skills SMART Idea and USEFUL  seeds #bushcraft #camping #outdoors #usefulpart59","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","60","Mateo & Lisanna","https://cn--pb.noxinfluencer.com/youtube/channel/UC1buWeuewcKED-R4cGW84XA","UC1buWeuewcKED-R4cGW84XA","EE","1580000","1670480","mateoylisanna | elsalvador | suiza | tourism | guatemala | el salvador | travel | salvador | mateo y lisanna | camping","ESTE ES NUESTRO ÚLTIMO VIDEO EN YOUTUBE ❤️ || ASI VIVEN LOS MILLONARIOS DE MEXICO | SAN PEDRO GARZA GARCÍA - MÉXICO 🇲🇽","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","61","Polissya Bushcraft","https://cn--pb.noxinfluencer.com/youtube/channel/UCHzgq6ux-khWo1noTEnUYXw","UCHzgq6ux-khWo1noTEnUYXw","UA","1160000","1666741","tourism | hobby | lifestyle | survival | outdoors","Building a Сozy and Warm Shelter Under a Birch Root. Clay oven, Survival, Bushcraft || Bushcraft in a snowstorm. Building a warm and cozy shelter from branches under a spruce tree","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","62","SimpleGhar Tamil","https://cn--pb.noxinfluencer.com/youtube/channel/UCnxvhzINEXzpTaxbS59JL-g","UCnxvhzINEXzpTaxbS59JL-g","IN","2250000","1654227","tamil | india | simpleghartamil | gadgets | creatingforindia | accessories | home | tech | products | simpleghar","Skip Gas, Cook Smart 🍚✨| Electric Rice Cooker || Stop Wasting Money on Nail Salons! 😳 Beurer MP42 Test","clear_badcase","纯高热度频道被排序顶上来","频道主题偏其他泛内容，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","63","SageSmokeSurvival","https://cn--pb.noxinfluencer.com/youtube/channel/UCP7N_BBUGIUTL8gMXIOrF6w","UCP7N_BBUGIUTL8gMXIOrF6w","US","627000","1636672","home | bushcraft | survival | how to | outdoors | hobby | camping | primitive | homestead | sagesmokesurvival","Homestead Tour #survival #homesteading #farmlife || NATURE'S GATORADE! How to tap a birch tree with just a knife #survival #camping #nature #wilderness","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","64","Newest Crowdfunding Inventions","https://cn--pb.noxinfluencer.com/youtube/channel/UCt35V9FtCyhdFE5YG2082UA","UCt35V9FtCyhdFE5YG2082UA","US","16500","1592272","hobby | fashion | lifestyle | gaming | strategy game | technology | role-playing game | action-adventure game | action game","Drownlight: City-building Survival Simulator || Drownlight: City-building Survival Simulator","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","65","Steve Wallis","https://cn--pb.noxinfluencer.com/youtube/channel/UCSnqXeK94-iNmwqGO__eJ5g","UCSnqXeK94-iNmwqGO__eJ5g","CA","2069999","1579266","outdoors | camping | travel | camping with steve | steve wallis | hunker down | step 2 | hobby | stealth camping | stealth","Drivable Tent Camping || Camping In Secret Bridge Fort","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","66","CountryTactical","https://cn--pb.noxinfluencer.com/youtube/channel/UCSbYyEDZ44cMiiBjqU71mJw","UCSbYyEDZ44cMiiBjqU71mJw","US","816000","1575852","countrytactical | vintageadventures | tactical | adventures | vintage | country | adventure | hobby | lifestyle | ww1","The monopod broke! Gotta do it all over again. #logcabin #cabin #outdoors #bushcraft #outdoors || Unfortunately we can no longer use the tripod to lift up logs… #logcabin #cabin #outdoors #survival","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","67","Lush Flick","https://cn--pb.noxinfluencer.com/youtube/channel/UCQgpeO13QYjuahQSsZSLGfg","UCQgpeO13QYjuahQSsZSLGfg","IN","1700000","1569472","outdoors | camping | bushcraft | hobby | survival | idea | useful | campping | forest | travel","Survival Skills SMART Idea and USEFUL choklet bolneleja #bushcraft #camping #outdoors #usefulpart42 || Survival Skills SMART Idea and USEFULmangur machhali #bushcraft #camping #outdoors #usefulpart41","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","68","Get Set Go தமிழ்","https://cn--pb.noxinfluencer.com/youtube/channel/UCBeNeNLrf5C4u04LYNPAvxA","UCBeNeNLrf5C4u04LYNPAvxA","US","3100000","1551883","tamilshorts | tamil | usa | shortsfeed | chennai | shorts | tamilvlog | tamilnadu | tamilvlogs | camping","🔥 India பக்கத்துல இதை Miss பண்ண கூடாது  ⁉️ 💢 #tamil #tamilshorts #shorts #trending #shortsfeed || 🔥 America-வில் ஒரு Different Experience ⁉️ 💢 #tamil #tamilshorts #shorts #trending #shortsfeed","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","69","Chinna Thamizha","https://cn--pb.noxinfluencer.com/youtube/channel/UC-2Kfg0vyLkEGeYv0McbPIg","UC-2Kfg0vyLkEGeYv0McbPIg","OTHERS","216000","1536836","tamil | entertainment | comedy | food | movie | ctarmy | chinnathamizha | amma | funny | music","Thank you all again for your love and support for this movie ! 🍿❤️ || Introducing @chinnathamizha from the world of #youth ! OUT IN CINEMAS MARCH 19th  🍿🍿🍿","clear_badcase","泛娱乐/泛生活大号误入","频道主题偏泛娱乐/泛生活，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","70","Dude Life","https://cn--pb.noxinfluencer.com/youtube/channel/UC3U3thfPS3fpfxORwPIfS9g","UC3U3thfPS3fpfxORwPIfS9g","US","958000","1499265","outdoors | hunting | hobby | fishing | archery | hunters | entertainment | bowhunting | podcast | camping","Temu vs. Amazon - $150 Overnight Survival Challenge! || $200 vs $2000 - 1,000 yard challenge  #hunting","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","71","YBS Youngbloods","https://cn--pb.noxinfluencer.com/youtube/channel/UCSnwORddxZG1SyB8lSxWQGg","UCSnwORddxZG1SyB8lSxWQGg","AU","8680000","1490945","pets | hobby | food | lifestyle | vehicle | shorts","Surviving In Tiger Shark Lagoon Until I Catch My Own Food || 4 Days Boat Camping & Catching My Own Food (CRAZY Squid Cook)","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","72","AI with Ryan","https://cn--pb.noxinfluencer.com/youtube/channel/UC8CHWLh3MzArUwvTnpHVVmw","UC8CHWLh3MzArUwvTnpHVVmw","US","1940000","1488633","","Higgsfield Soul 2.0: Realistic AI Photos With Style & Taste || Higgsfield Cinema Studio 2.0 Full Demo – AI Filmmaking Masterclass","clear_badcase","纯高热度频道被排序顶上来","频道主题偏其他泛内容，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","73","Mr.Village Vaathi","https://cn--pb.noxinfluencer.com/youtube/channel/UCufsqbhCy16gUWnfG2gjZsg","UCufsqbhCy16gUWnfG2gjZsg","IN","2740000","1467312","villagevaathi | experiment | diy | hobby | entertainment | life style | vehicle | fishing | lifestyle | craft","1min -ல 100 ஓலை | Thennai Olai Kilikkum Machine.! 💯| Making Coconut Leaf Cutting Machine || மக்களே.! நீங்க சமைப்பீங்களா Solar Cooker💯#shorts","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","74","blogilates","https://cn--pb.noxinfluencer.com/youtube/channel/UCIJwWYOfsCfz6PjxbONYXSg","UCIJwWYOfsCfz6PjxbONYXSg","US","11000000","1466419","fashion | entrepreneur | hobby | fitness | business | fashiondesigner | clothing | designer | fashion designer | design","These are my ladies || Not sure if I should be offended or flattered","clear_badcase","纯高热度频道被排序顶上来","频道主题偏运动健身，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","75","Not Your Basic Builds","https://cn--pb.noxinfluencer.com/youtube/channel/UCD64S6EGjLmeqZhQr1Nawpg","UCD64S6EGjLmeqZhQr1Nawpg","US","453000","1455699","diy | home | hobby | life style | timelapse | satisfying | construction | renovation | woodworking | camping","They Fixed This HUGE Sinkhole in Seconds! || Satisfying Highway Pothole Repair (ASMR)","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","76","CrunchLabs","https://cn--pb.noxinfluencer.com/youtube/channel/UC513PdAP2-jWkJunTh5kXRw","UC513PdAP2-jWkJunTh5kXRw","US","2730000","1406523","hobby | entertainment | lifestyle","How To Turn Fire Into A Tornado || YouTubers vs Tissue Paper","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","77","Mayabi duniya(Hindi)","https://cn--pb.noxinfluencer.com/youtube/channel/UC1SOyqPsiHVFZEYXPTLFFrQ","UC1SOyqPsiHVFZEYXPTLFFrQ","IN","1230000","1397995","outdoors | camping | tbushcraft | usefulpart | entertainment | funny | comedy | travel | tourism | movie","Survival Skills SMART Idea and USEFULBoiledby Mom😱#tbushcraft #camping #outdoors#usefulpart-75 || Survival Skills SMART Idea and USEFULBoiledby Mom😱#tbushcraft #camping #outdoors#usefulpart-89","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","78","Krombacher","https://cn--pb.noxinfluencer.com/youtube/channel/UCG3GPZDzLQVOqRUfUybBaUg","UCG3GPZDzLQVOqRUfUybBaUg","DE","17100","1395550","krombacher | wandern | bevandert | hobby | krombacher00 | bier | walking | camping | natur | umwelt","Entdecke besondere Übernachtungen im Sauerland 😍🏡 || Krombacher entdecken. 🍻","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","79","Lâm TV","https://cn--pb.noxinfluencer.com/youtube/channel/UCYFMCOJKeaqJxlFpvzBk1ig","UCYFMCOJKeaqJxlFpvzBk1ig","VN","3610000","1385090","lâm tv | lam tv | lâmtv | mtv | lamtv | lâm vlog | food | vlog | lam vlog","24h Cắm Trại Mưu Sinh Đấu Giá - Tập 3: Tây Ninh || Lữ Khách 24h Phiên Bản Youtuber - Tập 1: 24 Giờ Sống Ở Bến Tre","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛生活/餐饮，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","80","Bajid fact 77","https://cn--pb.noxinfluencer.com/youtube/channel/UCqMwlcUbfesmF0rFgWjTNPw","UCqMwlcUbfesmF0rFgWjTNPw","IN","343000","1374076","","আমি কি পারবো আসল বল টাকে মারতে || নিখিল কে কি আমি হাসাতে পারবো 😁","clear_badcase","泛娱乐/泛生活大号误入","频道主题偏其他泛内容，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","81","Speed Bump Garage","https://cn--pb.noxinfluencer.com/youtube/channel/UCbHfRxTEWn79TCAvtb6i8Bw","UCbHfRxTEWn79TCAvtb6i8Bw","OTHERS","2160000","1363865","willitrun | vehicle | forgotten | ford | trucks | truck | school | will it run | barn find | camping","Will This Tire Hold Air? 🛞💨 || 🔥 Overheating… 🤦‍♂️🔧","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","82","ĂN VẶT TUỔI THƠ 2023","https://cn--pb.noxinfluencer.com/youtube/channel/UCYPjfAc1TfldinITp4hnZbQ","UCYPjfAc1TfldinITp4hnZbQ","OTHERS","6210000","1323404","shorts | entertainment | spiderman | trending | tiktok | ghost | supeheroes | joker | spider man 2023 | spider-man","Sự thật phía sau LÒNG TỐT… 💔| Kindness Misunderstood || Sự thật phía sau LÒNG TỐT… 💔| Kindness Misunderstood","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","83","Kirin Camp","https://cn--pb.noxinfluencer.com/youtube/channel/UC4zNtKX3XTplYQWNFPorvXQ","UC4zNtKX3XTplYQWNFPorvXQ","KR","2380000","1322465","camping | food | 솔로캠핑 | life style | 캠핑 | asmr | 캠핑브이로그 | solocamping | nature | travel","☔️HEAVY RAIN CAMPING IN A CAMPER VAN DEEP IN THE FOREST || ☔️RAINY CAMPING IN A MASSIVE 3-ROOM LUXURY MOTORHOME","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","84","Google UK","https://cn--pb.noxinfluencer.com/youtube/channel/UCvffIPswBAz2PcxNK7k5bpg","UCvffIPswBAz2PcxNK7k5bpg","UK","363000","1253909","shorts | google | teampixel | entertainment | findthatthing | google uk | google pixel | sports | lifestyle | camping","Never Too Late To Switch | Google Pixel 10 || Google Pixel gave the Lionesses' the chances to write their own rules","adjacent","","频道与露营/户外存在弱相关或场景相关，但不够聚焦。"
"camping","estExposure","按预估曝光量排序","85","Out of Focus","https://cn--pb.noxinfluencer.com/youtube/channel/UCROfQqnRGFqZiuwLywKEy9A","UCROfQqnRGFqZiuwLywKEy9A","IN","1970000","1243872","spoutoffocus | outoffocus | offsquad | youtubeshort | out of focus | focus | sp | out | entertainment | hobby","Don’t Make This RGB Cloud Mistake 😬 Try Projector Setup 🎥🔥 #outoffocus #shorts || 🔥 Jumping Cracker Trick with Spark Plug ⚡ Crazy Result #outoffocus #offsquad","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不支持 camping 搜索意图。"
"camping","estExposure","按预估曝光量排序","86","Ashik A Shorts","https://cn--pb.noxinfluencer.com/youtube/channel/UCuFxX3YMh5EB6XcgEmZppOQ","UCuFxX3YMh5EB6XcgEmZppOQ","US","741000","1242553","prabhas | freefire | society | facts | entertainment | viral | free fire | gaming | amazingfacts | fire","1xBet Promo Code 2026 🤑Get 300% BonusInstantly! How to create 1xBet affiliate promo code || Survival Skills: SIMPLE and USEFUL#bushcraft#camping#outdoors","fit","","频道主题与最近内容都能支持 露营/户外 关键词召回。"
"camping","estExposure","按预估曝光量排序","87","You Betcha","https://cn--pb.noxinfluencer.com/youtube/channel/UCM7I_NC8mIyNLlslSi129ow","UCM7I_NC8mIyNLlslSi129ow","US","1100000","1224231","entertainment | food | lifestyle | hobby | jacklinksambassador | technology | vehicle | teamhyvee | music | sports","When Your Friend Borrows Your Tool || Construction Worker A Million Times Per Day","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不支持 camping 搜索意图。"
